"Id","NIF__c","Name","BillingStreet","BillingCity","BillingPostalCode","BillingCountryCode"
"0012400000aScrvAAC","503729027","INFORMENDES - INFORMÁTICA E SERVIÇOS, LDA","RUA MADRE DE DEUS, 4C, MAXIMINOS","BRAGA","4700-228","PT"
"0012400000W4OnXAAV","184419131","JP Infor","Rua Damião de Góis, 93","Porto","4050-225","PT"
"0012400000WmK9dAAF","513144390","ORION SECURITY, LDA","RUA DOS BOMBEIROS VOLUNTÁRIOS, 3G","MALVEIRA","2665-218","PT"
"0012400000W4lYiAAJ","510728189","ITEN SOLUTIONS - SISTEMAS DE INFORMAÇÃO, S.A.","RUA QUINTINHAS, 1, OUTURELA","CARNAXIDE","2790-145","PT"
"0012400000W4GSMAA3","503670693","INFORMANTEM - INFORMÁTICA E MANUTENÇÃO, S.A.","ESTRADA DA PAIÃ, EDIFÍCIO A2, PAIÃ PARK","PONTINHA","1675-076","PT"
"0012400000WmY4kAAF","503335827","HBPRO - INFORMÁTICA E SERVIÇOS, LDA","Avenida dos Moinhos, 14B Loja A, Quinta Grande, Alfragide","Amadora","2610-120","PT"
"0012400000WmfExAAJ","503301850","ZONA ELITE - COMÉRCIO E ASSISTÊNCIA DE EQUIPAMENTOS ELECTRÓNICOS, LDA","RUA JOSÉ MARIA, 10A","AMADORA","2650-106","PT"
"0012400000W4GfkAAF","503938912","REGISTEAM - INDUSTRIA DE COMPUTADORES E TELECOMUNICAÇÕES, LDA","Travessa de Silva Porto, 81","PORTO","4200-098","PT"
"0012400000WmBYWAA3","505313049","TELECOF - SOLUÇÕES GLOBAIS DE TELECOMUNICAÇÕES, LDA","RUA ENGENHEIRO FREDERICO ULRICH, ZONA INDUSTRIAL, 3210 SALAS 317A/B SECTOR I, EDIFÍCIO CENTRO EMPRESARIAL","MAIA","4470-605","PT"
"0012400000WnTrJAAV","502614498","POLISISTEMAS - EQUIPAMENTOS E SISTEMAS DE ESCRITÓRIO, LDA","PRACETA DAS FLORES, 3A/B","AMADORA","2610-074","PT"
"0012400000W2YSOAA3","504726463","ARCOPY - COMÉRCIO DE ARTIGOS DE REPROGRAFIA E CÓPIA, LDA","TRAVESSA DE AMADEU COSTA, ARMAZÉM 3, ZONA INDUSTRIAL DA MAIA I SECTOR II","MAIA","4475-192","PT"
"0012400000WmCKCAA3","501701354","CÓPIA EXPRESSO - EQUIPAMENTOS DE ESCRITÓRIO, LDA","TRAVESSA DE URTIGUEIRA, 32","CANELAS","4410-235","PT"
"0012400000W4GcvAAF","508098394","3ERGOSTEK - SOLUÇÕES INFORMÁTICAS, LDA","RUA DO ROSMANINHO, 36","MURGANHAL","2760-103","PT"
"0012400000W4GhgAAF","505674947","JOAMON - ELECTRÓNICA, INFORMÁTICA, LDA","RUA ANTÓNIO ENES, 248 R/C","PORTO","4250-048","PT"
"0012400000WmYEuAAN","506923185","SISIP - SISTEMAS DE INFORMAÇÃO E SERVIÇOS, LDA","RUA AMÉLIA REY COLAÇO, 40","CARNAXIDE","2790-017","PT"
"0011o00001UiBAqAAN","513457836","LETRAS CÚMPLICES, LDA","AVENIDA SÃO SEBASTIÃO Nº 12, GALERIAS COMERCIAIS SÃO SEBASTIÃO - LOJA 31","ERICEIRA","2655-333","PT"
"0011o00001UiBJ4AAN","501573704","I2S - INFORMÁTICA, SISTEMAS E SERVIÇOS, S.A.","RUA ZÂMBEZE, 289","PORTO","4250-505","PT"
"0012400000bgDJcAAM","503904945","MEIOSTEC - TECNOLOGIAS DE INFORMAÇÃO, S.A.","RUA DOUTOR NUNO RODRIGUES DOS SANTOS, 2A","AMADORA","2610-064","PT"
"0012400000aSdLfAAK","509803741","TOTALSOFT - CONSULTORIA EM INFORMÁTICA DE GESTÃO, LDA","RUA FERNANDO NAMORA, 5 R/C C, URBANIZAÇÃO COLINAS DO CRUZEIRO","ODIVELAS","2675-487","PT"
"0012400000WmF25AAF","508112915","PERIAN - INFORMÁTICA, UNIPESSOAL, LDA","RUA Padre Grilo, 197, Águas Santas","MAIA","4425-236","PT"
"0012400000WmFl3AAF","507226321","DIAMANTINO CRUZ MULTISERVIÇOS, LDA","Rua da Silveira nº 62, Brejos de Azeitão","Brejos de Azeitão","2925-284","PT"
"0012400000W4NZOAA3","504281704","DUALINFOR - FORMAÇÃO E SERVIÇOS INFORMÁTICOS, LDA","RUA QUINTA DO GERVÁSIO, 2 LOJA A","MAFRA","2640-390","PT"
"0012400000W4jFLAAZ","507082907","PCDIGA, LDA","URBANIZAÇÃO QUINTA DA GORDALINA, 94 LOTE 4 LETRA A, ESTRADA DA ESTAÇÃO - SISMARIAS","LEIRIA","2415-408","PT"
"0011o00001VUpjKAAT","508198658","DESDIGIT - ARTES GRAFICAS, LDA","RUA HERÓIS DO ULTRAMAR, 1503, VILAR DE ANDORINHO","VILA NOVA DE GAIA","4430-432","PT"
"0012400000aRClpAAG","503341614","PAULUS CÓPIA - EQUIPAMENTOS DE ESCRITÓRIO, LDA","RUA HUMBERTO BATISTA MARTINS, LOTE 16","ZONA INDUSTRIAL","2005-002","PT"
"0012400000W4OjCAAV","510878083","SORTEXPAND, UNIPESSOAL, LDA","TRAVESSA DE SÃO PAULO, 57, OLIVEIRA DO DOURO","VILA NOVA DE GAIA","4430-535","PT"
"0012400000W4OFAAA3","505063913","ARMÉNIO, MÁRIO & NELSON, LDA","RUA DOUTOR PEDRO DE SOUSA, 198","PORTO","4100-386","PT"
"0012400000W4Oh1AAF","507141849","PLSIS - SISTEMAS INFORMÁTICOS E SERVIÇOS, LDA","RUA DOM FREI RODRIGO DA CUNHA, 97","LEÇA DO BALIO","4465-737","PT"
"0012400000WmXZHAA3","504147595","COMPUTER CENTER - SISTEMAS INFORMÁTICOS E DE INFORMAÇÃO, LDA","ESTRADA OCTÁVIO PATO, CENTRO EMPRESARIAL TALAÍDE 2 EDIFICIO F7 BLOCO B","TALAÍDE","2785-723","PT"
"0012400000W4KBsAAN","501553010","EDDIL - ESTUDOS DE DESENVOLVIMENTO INFORMÁTICO, LDA","PRACETA MARIA LAMAS, 1 R/C DTO.","BOBADELA","2695-060","PT"
"0012400000W53tYAAR","504496441","DOT.NET - SERVIÇOS E EQUIPAMENTOS DE INFORMATICA, LDA","ESTRADA DAS LIGEIRAS, LOTE 2","AGUALVA-CACÉM","2735-337","PT"
"0012400000aSescAAC","505015137","QUANTINFOR - CONSULTORIA INFORMÁTICA, LDA","CAMPO DA ERMIDA, LOTE 1 R/C D","MALVEIRA","2665-224","PT"
"0012400000bgLsQAAU","502163518","EMPIS - INFORMÁTICA E SERVIÇOS, LDA","RUA DA TAXA, 13, SÃO VICTOR","BRAGA","4710-448","PT"
"0012400000W2YViAAN","505939347","DATABOX - INFORMÁTICA, S.A.","RUA SEBASTIÃO E SILVA, 23 E 23A, MASSAMÁ","QUELUZ","2745-838","PT"
"0012400000W4GjNAAV","504348825","DELIKATESSEN - COMÉRCIO E RECICLAGEM DE CONSUMÍVEIS DE INFORMÁTICA, UNIPESSOAL, LDA","RUA JOSÉ CARNEIRO CORREIA, LOTE 17 PISO 0 LOJA B DTO., URBANIZAÇÃO SANTO ANTONIO DA SERRA","PRIOR VELHO","2685-310","PT"
"0011o00001UhKZWAA3","508311772","ANTÓNIO BARROCA, SOCIEDADE UNIPESSOAL, LDA","AVENIDA DOUTOR FRANCISCO SÁ CARNEIRO, 6A C/V","MAFRA","2640-486","PT"
"0012400000ba8bXAAQ","505542471","NETBUG - INFORMÁTICA, TELECOMUNICAÇÕES, ELECTRÓNICA E SERVIÇOS, LDA","ESTRADA DO MERCADOR, 17
BAIRRO DO TOTOBOLA","","2710-095","PT"
"0012400000aSgBfAAK","501854371","F3M - INFORMATION SYSTEMS, S.A.","RUA DE LINHARES, EDIFÍCIO F3M","BRAGA","4715-435","PT"
"0012400000W5ARDAA3","503637750","ATLANTICOMP - SISTEMAS INFORMATICOS, LDA","RUA ALEXANDRE CABRAL, 6B, ALTO DA FAIA","LISBOA","1600-803","PT"
"0012400000aTBALAA4","509074111","DISTR-INF.TEC. - TECNOLOGIAS DE INFORMAÇÃO E MULTIMÉDIA, LDA","LARGO DA LAGOA, 7C","LINDA A VELHA","2795-116","PT"
"0012400000aT90rAAC","513052151","INFOSIGMA, UNIPESSOAL, LDA","RUA SERRA DO ARQUITECTO, 9, LONGO DA VILA","MAFRA","2640-433","PT"
"0012400000W4TAZAA3","507405153","DIGITALIA - CONSULTORIA COMERCIAL E NEGÓCIOS, LDA","AVENIDA SALGUEIRO MAIA, 1072 A / B","S. DOMINGOS DE RANA,","2785 - 502","PT"
"0012400000Wm3GHAAZ","503700258","NV - TECNOLOGIAS E SISTEMAS DE INFORMAÇÃO, LDA","RUA 5 DE OUTUBRO DE 1910, 8","ALHANDRA","2600-425","PT"
"0012400000aSgbgAAC","507744527","DIGITALLINE, UNIPESSOAL, LDA","PRACETA OLIVEIRA MARTINS, 5B - Feijó","ALMADA","2810-108","PT"
"0012400000baDCqAAM","507255542","CABM - CARTÕES & SOLUÇÕES, UNIPESSOAL, LDA","RUA CÓNEGO RAFAEL ÁLVARES DA COSTA, LOJA 48 1º, SÃO VICTOR","BRAGA","4715-288","PT"
"0012400000aQAsYAAW","513219765","LWR SISTEMAS DE SEGURANÇA, LDA","RUA 1ºDE JANEIRO, VIVENDA 3 CANTOS","CABRA FIGA","2635-134","PT"
"0012400000W5AVyAAN","508949203","PAULO ALEXANDRE FERREIRA, UNIPESSOAL, LDA","AVENIDA DOM JOÃO II, LOTE 4.47.01D R/C C, PARQUE DAS NAÇÕES","LISBOA","1990-095","PT"
"0012400000aT8UJAA0","509431437","ADVEO DIGITAL SYSTEMS PORTUGAL, UNIPESSOAL, LDA","AVENIDA JOSÉ GOMES FERREIRA, 11 6º 63/64, EDIFÍCIO ATLAS II","MIRAFLORES","1495-139","PT"
"0012400000W4Q0GAAV","513707255","GREATDIMENSION TECHNOLOGY SOLUTIONS, UNIPESSOAL, LDA","RUA DAS LUZES, 421","GONDOMAR","4420-081","PT"
"0012400001OftSyAAJ","503565270","JOAQUIM GAMEIRO, LDA","RUA NOVA, S/N","ALBERGARIA DOS DOZE","3100-081","PT"
"001240000104snAAAQ","509564607","SIGNORTE - COMÉRCIO DE REPRESENTAÇÕES, UNIPESSOAL, LDA","RUA DE ENGENHEIRO JOÃO TALLONE, LOTE 11 238 - ZONA INDUSTRIAL MAIA SECTOR IX","MAIA","4470-516","PT"
"001240000104rIRAAY","508366534","O SUCESSO DO SABER, LDA","RUA DOUTOR MENDES CORREIA (PAI), 209A","VAGOS","3840-443","PT"
"001240000104ppbAAA","506485773","DUALTESTE - MÁQUINAS E FERRAMENTAS E ASSISTÊNCIA, LDA","RUA MANUEL ARRIAGA, 36C","TORRES VEDRAS","2560-686","PT"
"001240000104rPEAAY","508362458","POSTEK, LDA","AVENIDA PRIMAVERA, 271","ERMESINDE","4445-649","PT"
"001240000104tPlAAI","508796504","SECURGAL - SISTEMAS DE SEGURANÇA, LDA","RUA PROFESSOR DELFIM SANTOS, 7C","LISBOA","1600-610","PT"
"001240000104sl2AAA","508062560","CORELUSO, LDA","RUA DOUTOR CARLOS PIRES FELGUEIRAS, 173 2º SALA A","MAIA","4470-157","PT"
"001240000104e2yAAA","504256386","COPILUX - COMÉRCIO DE FOTOCÓPIAS E EQUIPAMENTOS, LDA","RUA DA FORMOSA, LOJA 2C","CALDAS DA RAINHA","2500-158","PT"
"001240000104eEyAAI","504332139","SÍMBOLO II - INFORMÁTICA DE GESTÃO, LDA","RUA DO CAULINO, 231","ALFENA","4445-259","PT"
"001240000104eRzAAI","509945767","RCS EQUIPAMENTOS PARA RESTAURAÇÃO E HOTELARIA, UNIPESSOAL, LDA","RUA DIREITA, 17","SOUSEL","7470-266","PT"
"001240000104mAVAAY","509607764","GTA SOLUTION, LDA","ESTRADA NACIONAL 3, 144, PORTELA DAS PADEIRAS","SANTARÉM","2005-357","PT"
"001240000104mQFAAY","509624626","THINKOPEN SOLUTIONS, LDA","AVENIDA DAS TÚLIPAS, 6 13ºA","MIRAFLORES","1495-158","PT"
"001240000104mZKAAY","508823617","FINDMORE, S.A.","AVENIDA DOM JOÃO II, LOTE 42 6ºPISO, ESCRITÓRIO 2 - EDIFÍCIO MYTHOS","LISBOA","1990-095","PT"
"001240000104mnQAAQ","508804590","BRANDKEY DIGITAL, LDA","TRAVESSA COVA DA MOURA, 2 1º","LISBOA","1350-118","PT"
"001240000104oD9AAI","507019431","AQUAPLAY - ACTIVIDADES E EQUIPAMENTOS DESPORTIVOS, LDA","RUA INÁCIO DUARTE, 29A","CARNAXIDE","2790-226","PT"
"001240000104pgVAAQ","508460492","DIGITALENTOS, LDA","RUA DIREITA, 2ºLOJA 2 - CENTRO COMERCIAL JOSÉ MARIA GOMES","MONTALEGRE","5470-234","PT"
"0012400000WogMcAAJ","501630120","M.PIRES & NASCIMENTO, LDA","RUA CARDEAL DOM AMÉRICO, 191","PORTO","4000-077","PT"
"0012400000ib1eDAAQ","506212840","TRICÓPIA - FOTOCOPIADORES E ASSISTÊNCIA TÉCNICA, LDA","RUA DO MODERNO, 57","GRAÍNHO","2005-020","PT"
"001240000104dNnAAI","504033433","INFOCONSUL - CONSULTORIA E APOIO EM SISTEMAS INFORMÁTICOS, UNIPESSOAL, LDA","AVENIDA DA LIBERDADE, 424, PISO 7, SALA 20","BRAGA","4710-249","PT"
"0012400000Wn6y0AAB","510349404","MOSTSECUR - EQUIPAMENTOS E SERVIÇOS, LDA","ROTUNDA NUNO RODRIGUES DOS SANTOS, CAVE 35","PORTELA","2685-223","PT"
"0012400000WmogRAAR","507078616","ACTIVE4 - CONSULTORIA INFORMÁTICA, EQUIPAMENTOS E FORMAÇÃO UNIPESSOAL, LDA","CRUZ DA POPA, DNA CASCAIS","ALCABIDECHE","2645-041","PT"
"0012400000aSeuYAAS","502530286","LUSO CUANZA - SOCIEDADE DE IMPORTAÇÃO E EXPORTAÇÃO, LDA","AVENIDA DO COLÉGIO MILITAR, 30B/C","LISBOA","1500-185","PT"
"0012400000WpSf1AAF","507931246","FLASH KEEPER, UNIPESSOAL, LDA","PRAÇA AUGUSTO CABRITA, LOTE 1 5ºDTO., URBANIZAÇÃO VARANDAS DE MONSANTO","AMADORA","2610-288","PT"
"0012400000Wn2diAAB","503027774","ALTA DENSIDADE - INFORMÁTICA, LDA","RUA CIDADE DE SÃO PAULO, 56 LOJA B","SÃO MARCOS","2735-656","PT"
"0012400001086cfAAA","510956726","TRUSTWAY - DISTRIBUIÇÃO, LDA","PRACETA LUÍS ANTÓNIO ASSUNÇÃO, 1 A/B","AMORA","2845-435","PT"
"001240000104pvZAAQ","508439027","PALPLUS BUSINESS SOLUTIONS, LDA","AVENIDA GENERAL EDUARDO GALHERDO, 115","CARCAVELOS","2775-564","PT"
"001240000104mOIAAY","508827183","INOVULTUS, LDA","RUA BISPO DOM FLORENTINO ANDRADE E SILVA, LOJA 21","SANTO ANDRÉ","4520-280","PT"
"001240000104sbZAAQ","508196710","TELLUS MATER - SISTEMAS ELECTRÓNICOS, S.A.","RUA NORTON DE MATOS, 724/726 - GULPILHARES","VILA NOVA DE GAIA","4405-671","PT"
"001240000104dSdAAI","504069640","OLICOM - INFORMÁTICA E SERVIÇOS, LDA","BAIRRO DE SANTO ESTÊVÃO, LOTE 16 R/C ESQ.","VISEU","3515-145","PT"
"0012400000Wn5vXAAR","501500650","PLURIDATA - INFORMÁTICA E GESTÃO, LDA","RUA DA EIRA, 18 LETRA I/J","ALGÉS","1495-231","PT"
"001240000104bJgAAI","508100739","CLEARIS, S.A.","AVENIDA MIGUEL BOMBARDA, 36 2ºD","LISBOA","1050-165","PT"
"001240000104cKRAAY","510104835","DATABIT, UNIPESSOAL, LDA","RUA DOS PADRÕES, 9 R/C LOJA 4","CORTES","4950-854","PT"
"001240000104dRaAAI","508208157","EQUIPRINT - SOLUÇÕES DE IMPRESSÃO, UNIPESSOAL, LDA","RUA PEÃO DA MEIA LARANJA, 42 - MAXIMINOS","BRAGA","4700-241","PT"
"001240000104eGRAAY","509965326","INODEV - SERVIÇOS DE INOVAÇÃO E DESENVOLVIMENTO EMPRESARIAL, LDA","RUA MOITA MACEDO, 25 - URBANIZAÇÃO DE SÃO ROQUE","ALMEIRIM","2080-222","PT"
"001240000104dtGAAQ","508237530","ABLENEXT SOLUTIONS, LDA","RUA DE INFANTARIA 16, 9 2ºESQ.","LISBOA","1250-128","PT"
"001240000104eKcAAI","508261023","UNIRAMO, UNIPESSOAL, LDA","RUA ANA PLÁCIDO, 129 APARTAMENTO 302","VILA NOVA DE FAMALICÃO","4760-120","PT"
"001240000104eLQAAY","503955906","NORTREST - INFORMÁTICA, LDA","RUA AVELINO BARROS, 254B","PÓVOA DE VARZIM","4490-479","PT"
"0012400000Wp3bFAAR","507514068","IDEARSOFT - TECNOLOGIAS DE INFORMAÇÃO, UNIPESSOAL, LDA","RUA SERPA PINTO, 65","PORTO","4050-585","PT"
"0012400000WnbNHAAZ","501718540","CHARON - PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA E VIGILÂNCIA, S.A.","PRAÇA BERNARDO SANTARENO, 5A","LISBOA","1900-098","PT"
"001240000104sapAAA","509599931","MICRO - NET II - SERVIÇOS EMPRESARIAIS, LDA","RUA DE BARROS, 41 - GUALTAR","BRAGA","4710-058","PT"
"001240000104bQOAAY","510240305","WERINTERACTION - CUSTOMER INTERACTION MANAGEMENT, LDA","AVENIDA DOM JOÃO II, LOTE 1.16.05 5ºE - EDIFÍCIO INFANTE","LISBOA","1990-083","PT"
"001240000104bl2AAA","510193749","HAKKENIT, S.A.","AVENIDA 5 DE OUTUBRO, 293 4º","LISBOA","1600-035","PT"
"001240000104b26AAA","510293980","SG2S - SOFTWARE SOLUTIONS, LDA","RUA ESTRADA DA NAZARÉ, 7","FANHAIS","2450-051","PT"
"001240000104dtaAAA","510025218","TOTALMUSIC - AUDIO E INSTRUMENTOS MUSICAIS, LDA","RUA ENGENHEIRO LAGRIFA MENDES, 53 - FERREIROS","BRAGA","4700-121","PT"
"001240000104pacAAA","508659175","FRIMAGUE, LDA","AVENIDA DAS AMENDOEIRAS, 12","TORRE DE MONCORVO","5160-304","PT"
"0012400001086fUAAQ","513300244","BAFA ACADEMY, LDA","AVENIDA INFANTE DOM HENRIQUE, 345 1º","LISBOA","1800-218","PT"
"001240000104aflAAA","510302262","DTV - RESEARCH, UNIPESSOAL, LDA","RUA RAIMUNDO PORTA, BLOCO A 2ºDTO. LOJA 5 - EDIFÍCIO MAJESTAL","TORRES VEDRAS","2560-692","PT"
"001240000104bOxAAI","503815217","FELÍCIO & ALMEIDA - INFORMÁTICA E MULTIMÉDIA, LDA","RUA NOVA DE SANTA CRUZ, 21 R/C, SÃO VICTOR","BRAGA","4710-409","PT"
"001240000104pQfAAI","508823994","LIDERLINK, UNIPESSOAL, LDA","URBANIZAÇÃO DA BELA VISTA, LOTE P1, LOJA B","FERRAGUDO","8400-275","PT"
"001240000104dhbAAA","510055826","VÉRTICE VERDE INTERNACIONAL, UNIPESSOAL, LDA","ESTRADA NACIONAL 247 AO KM 65, PAVILHÃO C - TERRA DO ALPINO","SÃO JOÃO DAS LAMPAS","2709-506","PT"
"001240000104dnkAAA","504163760","DECOFACTOR - IDEIAS E EQUIPAMENTOS DE ESCRITÓRIO, LDA","RUA JOSÉ PEDRO DA SILVA, 13 LOJA B/C","SETÚBAL","2910-575","PT"
"001240000104mUUAAY","509625630","FÉNIX SILVER ELECTRICAL - SOLUÇÕES ELÉCTRICAS-ELECTRÓNICAS MULTIMARCA, LDA","TRAVESSA DO PISÃO, DC1, PARCEIROS","LEIRIA","2400-473","PT"
"001240000104rWKAAY","508353793","PAQ - EQUIPAMENTOS DE ESCRITÓRIO, LDA","RUA DE SANTA CLARA, 22","BARCELOS","4750-132","PT"
"001240000104spBAAQ","508050464","ITDEZK, LDA","AVENIDA DA BOAVISTA, 1167 SALA 3.2","PORTO","4100-130","PT"
"001240000104m6rAAA","509605028","MICRONSENSE - METROLOGIA INDUSTRIAL, UNIPESSOAL, LDA","RUA BOM PASTOR, LOTE 8 R/C DTO.","MOURATOS","2440-042","PT"
"001240000104qJOAAY","506651177","VIPTRÓNICA - IMPORTAÇÃO E EXPORTAÇÃO DE COMPONENTES ELECTRÓNICOS, LDA","PRACETA DAS OLIVEIRAS, LOTE 3","TERRUGEM","2705-841","PT"
"001240000104r3CAAQ","508372305","WYTEC, LDA","RUA DO COMENDADOR BRANDÃO, 484","PÓVOA DE VARZIM","4495-375","PT"
"001240000104sjSAAQ","508064961","DOMOWEB, LDA","RUA ANTÓNIO FERREIRA MAGALHÃES, 112, CALENDÁRIO","VILA NOVA DE FAMALICÃO","4760-855","PT"
"001240000104tOYAAY","510052088","BELTRÃO COELHO (AÇORES) - EQUIPAMENTO DE ESCRITÓRIOS, LDA","AVENIDA DOM JOÃO III, 43","PONTA DELGADA","9500-789","PT"
"001240000104pSCAAY","509679749","IBERBRAZ, LDA","AVENIDA DUQUE DE LOULÉ, 56","LISBOA","1050-091","PT"
"00124000011fRMFAA2","505314037","C.R.& M. - FORMAÇÃO ACTIVA DE CONDUÇÃO, LDA","RUA PROFESSOR RICARDO JORGE, 5A - MIRAFLORES","ALGES","1495-153","PT"
"00124000013ejChAAI","514213639","IMAGINA SOFT - Dolphin Margin Unip LDA","RUA DA RESTAURAÇÃO, 348","PORTO","4050-501","PT"
"001240000104afMAAQ","508096855","SEIDOR - SOLUÇÕES INFORMÁTICAS E DE GESTÃO, LDA","RUA MOUZINHO DA SILVEIRA, 27 3ºA","LISBOA","1250-166","PT"
"001240000104dmiAAA","510029213","EXPRESSÃO SINGULAR - UNIPESSOAL, LDA","RUA DA ESCOLA DA PORTELA, 132, PORTELA","RIBEIRÃO","4760-721","PT"
"001240000104UmFAAU","506169472","ALARVAL - SISTEMAS DE SEGURANÇA, LDA","AVENIDA 5 DE OUTUBRO, 495","VALONGO","4440-503","PT"
"001240000104q2XAAQ","506505030","IUTEL - INFOCOMUNICAÇÕES, S.A.","Urbanização Quinta do Bosque,
Avenida Josémaria Escrivá
Lote 147 - 1º Dto F","VISEU","3500-010","PT"
"0012400000zc3xVAAQ","503077720","PLANEJAMENTO OPENQUEST - TECNOLOGIAS DA INFORMAÇÃO, LDA","AVENIDA DA FORÇA AÉREA PORTUGUESA, 94, URBANIZAÇÃO SÁ BARROCAS","AVEIRO","3800-355","PT"
"0012400000zc37xAAA","508480990","WEBMANIA, LDA","RUA DOUTOR MOTA PINTO, 34 LOJA 3","MIRANDA DO CORVO","3220-201","PT"
"001240000104pp7AAA","508446414","MALETAZUL, UNIPESSOAL, LDA","RUA RAIMUNDO PORTA, 18 R/C","TORRES VEDRAS","2560-692","PT"
"001240000104bYDAAY","503856681","BEIRAREGIS - EQUIPAMENTO DE ESCRITÓRIO, LDA","RUA LUÍS VAZ DE CAMÕES","OLIVEIRA DO HOSPITAL","3400-129","PT"
"001240000104UvFAAU","508076366","PONTEFINAL, UNIPESSOAL, LDA","AVENIDA MARGINAL, 59","PONTE DE SOR","7400-224","PT"
"001240000103me0AAA","508596220","BOXCOLOR, LDA","PRAÇA MANUEL FERNANDES DA SILVA, 71 R/C","BRAGA","4715-244","PT"
"0012400000zc4CgAAI","508521823","CALLPOINT - SISTEMAS DE SEGURANÇA, UNIPESSOAL, LDA","RUA 5 DE OUTUBRO, 23, NADADOURO","NADADOURO","2500-613","PT"
"001240000104p73AAA","508739250","OTHERS, LDA","RUA CIDADE DE PONTA DELGADA, 200","MONTIJO","2870-261","PT"
"001240000104UmtAAE","507052609","MAX ONE - MATERIAL DE ESCRITÓRIO, LDA","ESTRADA DE PAÇO DE ARCOS, 163/165","AGUALVA-CACÉM","2735-309","PT"
"001240000104pyUAAQ","506500896","STOCKSENSOR - COMÉRCIO EQUIPAMENTO SEGURANÇA, S.A.","RUA FREI PEDRO DE PERELHAL, 1397","PERELHAL","4750-620","PT"
"001240000104tMWAAY","508376858","FOODINTECH, LDA","RUA DOUTOR ANTÓNIO BERNARDINO DE ALMEIDA, 455/461, UPTEC - PARQUE DE CIÊNCIA E TECNOLOGIA","PORTO","4200-072","PT"
"001240000104rCrAAI","506712982","KEYMAC - COMÉRCIO DE EQUIPAMENTOS INDUSTRIAIS, LDA","RUA DOUTOR ARMANDO HENRIQUES REIS VIEIRA, 31, URBANIZAÇÃO DA QUINTA DO VALE","OURÉM","2490-546","PT"
"001240000104ep5AAA","509937349","QUANTICOSOLUTIONS, S.A.","AVENIDA MIGUEL BOMBARDA, 36 5ºE","LISBOA","1050-165","PT"
"00124000014GZX4AAO","513205527","DOMINGOS SALVADOR INFORMÁTICA, LDA","AVENIDA JORGE CORREIA, 510 1ºESQ SALA A","ARCOZELO","4410-342","PT"
"001240000104ewWAAQ","509935192","MÉTRICA TEORIA UNIPESSOAL, LDA","LARGO COSTA PINTO, 4A","ALMADA","2805-265","PT"
"001240000104c5OAAQ","503676985","TRUEWIND - SISTEMAS DE INFORMAÇÃO, S.A.","AVENIDA DOM JOÃO II, 50 3º, EDIFÍCIO MAR VERMELHO","LISBOA","1990-095","PT"
"001240000104r9uAAA","510167780","PAULO JESUS COSTA, UNIPESSOAL, LDA","RUA DOS SOBREIROS, 8A - FARINHEIRAS","PAIO PIRES","2840-044","PT"
"001240000104tKYAAY","508361338","FIBCOM - IMPORTAÇÃO E DISTRIBUIÇÃO DE PRODUTOS DE COMUNICAÇÕES, LDA","RUA DA LAPA, 63 1º","PORTO","4050-332","PT"
"0012400001087mqAAA","514012528","BUILDCODE CONSULTORIA E DESENVOLVIMENTO, UNIPESSOAL, LDA","RUA FERNANDO MESQUITA, 2785 CAR.IDT SALA 1, ANTAS","VILA NOVA DE FAMALICÃO","4760-034","PT"
"001240000104dgTAAQ","508221099","NSOFT - SOLUÇÕES E INTEGRAÇÃO DE SISTEMAS, LDA","RUA DE SANTO ANDRÉ, 89/91 1º, SÃO VICENTE","BRAGA","4710-308","PT"
"001240000104aYwAAI","508084237","PATROCÍNIO - SOLUÇÕES EMPRESARIAIS, LDA","RUA DOUTOR ALBARRAN GRILO, 5 5ºDTO","TORRES VEDRAS","2560-323","PT"
"001240000104dSxAAI","510067662","ISTOBAL PORTUGAL, UNIPESSOAL, LDA","RUA ANTÓNIO CONCEIÇÃO DINIS, 5 - URBANIZAÇÃO QUINTA DE SÃO JOÃO - 2ª FASE","CASTANHEIRA DO RIBATEJO","2600-613","PT"
"001240000104ae4AAA","510303811","AFFINITY, S.A.","AVENIDA ANTÓNIO AUGUSTO DE AGUIAR, 130 2º","LISBOA","1050-020","PT"
"001240000104mxXAAQ","509646859","TEORIAS FIXES, LDA","AVENIDA 5 DE OUTUBRO, 36 R/C LOJA","FARO","8000-076","PT"
"001240000104m9rAAA","508858925","JMPTOOL - EQUIPAMENTOS INDUSTRIAIS, LDA","RUA PADRE JOAQUIM C.PEREIRA, ARMAZÉM AZ","GOLPILHEIRA","2440-234","PT"
"001240000104pkRAAQ","509811353","XOLYD IBÉRICA, LDA","PRAÇA NUNO RODRIGUES DOS SANTOS, 7 ESCRITÓRIO 7","LISBOA","1600-171","PT"
"001240000104rVaAAI","510226400","RISINGMIND - UNIPESSOAL, LDA","RUA JOSÉ LUÍS RIBEIRO, 1 CAVE - ALTO DAS LARANJEIRAS","MOITA","2860-374","PT"
"001240000104scwAAA","508188300","ATL-MINHO, UNIPESSOAL, LDA","RUA ANTÓNIO MARINHO, 33, SÃO VICENTE","BRAGA","4700-361","PT"
"0012400000jdANGAA2","510142052","RICARDO MANUEL COSTA, UNIPESSOAL, LDA","AVENIDA DOS BOMBEIROS VOLUNTARIOS, 716","REBORDOSA","4585-359","PT"
